contig_id	length	taxa_priority	taxid	Superkingdom	Phylum	Class	Order	Family	Genus	Species
BAL2_V__8607	2791	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__10278	2791	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__2609	2792	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__9181	2792	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__403	2792	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__2530	2792	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__5437	2792	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__9609	2793	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8768_V__7836	2793	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V14__10141	2793	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8396_V__2499	2794	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP2_V__3680	2794	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__6767	2795	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__5888	2795	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAC3_V__3529	2795	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD2_V__3460	2796	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__232	2796	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V18__10115	2797	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8060V__2734	2797	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__2750	2798	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__7501	2798	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF1_V__1785	2798	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF1_V__6382	2798	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__611	2799	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8200V__3876	2799	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__10138	2799	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__6518	2799	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__2762	2800	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZX4_V__976	2800	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__5105	2800	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZO9_V__4223	2801	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8190_V__3113	2802	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8588_V__7364	2803	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__2025	2803	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__3251	2804	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__7674	2804	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__9499	2804	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7943V__1900	2804	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__8238	2804	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH1_V__8290	2806	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__4983	2806	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__9262	2806	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__7489	2806	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__8850	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__5134	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__6595	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__4061	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__9792	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__8409	2807	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__10251	2808	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__9794	2808	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__1321	2808	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF8_V__3844	2809	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX2_V__4443	2809	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__9549	2810	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__8062	2810	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
MixMS20_V8__1917	2811	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH1_V__2454	2811	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__6644	2812	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__1212	2812	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8062V__5908	2812	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7924V__8907	2813	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__4251	2813	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__10335	2813	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7881_V3__2113	2813	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8196V__5106	2813	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V18__2359	2815	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__6000	2815	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF1_V__9883	2816	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD1_V__9830	2816	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAS3_V__3780	2817	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__8116	2817	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__7174	2818	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAJ6_V__8294	2818	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__9400	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__767	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__2654	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__1929	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP1_V__9470	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM1_V__9418	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__8957	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8519_V__7116	2819	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__2413	2820	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__6449	2820	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__9901	2820	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__8631	2820	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__8797	2821	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__4486	2821	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__9430	2821	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__7647	2822	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__7972	2822	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF8_V__6435	2822	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX4_V__4820	2822	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__8490	2822	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__7863	2823	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZP2_V__1252	2824	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8396_V__9520	2824	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__10310	2824	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__149	2824	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__565	2825	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__354	2825	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8588_V__8270	2827	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__2471	2827	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__5442	2828	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__10229	2829	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V11__9011	2829	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8200V__5199	2829	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8418_V__3991	2830	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V12__7165	2830	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW0_V__7113	2830	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__2338	2830	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN3_V__5566	2830	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW6_V__9	2831	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__2118	2833	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM1_V__6806	2833	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8067V__8764	2833	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__742	2834	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW0_V__660	2834	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__4383	2835	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__1852	2836	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__6573	2837	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZV1_V__4563	2837	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__9669	2837	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8062V__2676	2838	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__9662	2838	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__4069	2838	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAH14_V__2303	2839	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__109	2839	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__1723	2839	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8190_V__9784	2840	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZE2_V__7989	2840	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__9917	2840	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__5209	2841	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM2_V__8009	2841	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__8110	2841	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__1724	2842	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__2884	2842	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY6_V__2863	2842	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__6046	2842	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__4444	2843	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAS3_V__1058	2843	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__7224	2843	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG0_V__2227	2844	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7879_V5__7810	2844	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G03J_7875_V2__6954	2844	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7946_V4__6519	2845	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__3120	2845	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__9743	2845	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN3_V__4082	2845	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__8827	2846	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__1259	2847	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__1179	2847	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8520_V__7350	2847	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC3_V__4485	2847	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAC3_V__2570	2848	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__2241	2848	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZJ1_V__1011	2849	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7924V__847	2850	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__5338	2850	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZX4_V__9388	2851	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__8411	2851	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__6473	2851	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAF3_V__6362	2852	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZT2_V__2668	2852	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8349_V__5806	2853	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__4287	2853	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__4365	2856	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__3105	2857	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__3858	2857	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZE2_V__8897	2857	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM6_V__3705	2858	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G18F_V18__9160	2858	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__2266	2858	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__719	2858	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM1_V__3707	2858	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__4864	2859	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__4809	2859	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8658_V__6539	2860	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__4064	2860	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZJ1_V__8028	2860	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__3789	2860	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC3_V__9352	2861	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD1_V__3428	2862	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__10191	2862	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__10119	2862	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAL2_V__1222	2862	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7943V__3230	2864	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8533_V__2248	2864	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__2739	2864	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZB2_V__4874	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AWG0_V__7452	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__5219	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__6219	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__6488	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBF8_V__8606	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY1_V__8016	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__8067	2865	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAY6_V__4201	2867	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__2504	2867	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__9328	2868	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__9172	2868	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAF8_V__1033	2868	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7937V__3434	2869	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__10037	2869	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD0_V__10099	2869	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
MixRN7_V4__6343	2869	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM6_V__3344	2870	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_8064V__133	2871	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
AZC5_V__9703	2871	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBD2_V__5752	2871	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__1073	2871	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__9705	2872	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN3_V__2739	2872	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BBN1_V__4640	2873	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAM1_V__5307	2873	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8653_V__1432	2873	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7881_V3__5640	2873	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7936V__7583	2873	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7876_V1__3911	2874	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__7466	2875	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7878_V2__9457	2876	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G21F_7947_V5__9083	2876	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__7026	2876	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8757_V__10326	2876	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAW1_V__654	2876	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAD2_V__3561	2877	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX2_V__10297	2877	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
BAX1_V__4452	2877	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G01M_8337_V__8979	2877	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
G23J_7940V__9968	2877	4	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
